# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2
# Site latitude (positive means North);32.041
# Site longitude (positive means East);54.666
# Site altitude (m);1595
# Date beginning;2021-01-01
# Date end;2021-12-31
# Time reference (hour);UT
# Summarization (period of integration);Hour (h)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband)

# MERRA-2 meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2021-04-07;03:00;286.09;20.52;863.28;1.81;287.79;0.000000;0.000000;0.000000;52.3404
2021-04-07;04:00;289.30;17.57;863.78;1.84;287.51;0.000000;0.000000;0.000000;248.2923
2021-04-07;05:00;293.02;17.07;864.15;1.81;328.03;0.000000;0.000000;0.000000;477.8856
2021-04-07;06:00;295.72;18.20;864.30;2.83;338.72;0.000000;0.000000;0.000000;685.5124
2021-04-07;07:00;297.47;16.71;864.08;3.36;337.86;0.000000;0.000000;0.000000;844.7130
2021-04-07;08:00;298.84;14.81;863.58;3.56;340.93;0.000000;0.000000;0.000000;941.7216
2021-04-07;09:00;299.82;13.17;862.91;3.57;345.76;0.000000;0.000000;0.000000;968.8580
2021-04-07;10:00;300.41;11.92;862.26;3.50;350.57;0.000000;0.000000;0.000000;935.6713
2021-04-07;11:00;300.56;11.03;861.71;3.34;356.09;0.000000;0.000000;0.000000;822.5555
2021-04-07;12:00;300.32;10.49;861.38;3.20;3.07;0.000000;0.000000;0.000000;651.5727
2021-04-07;13:00;299.62;10.38;861.31;3.15;10.88;0.000000;0.000000;0.000000;437.1623
2021-04-07;14:00;298.34;10.83;861.43;3.23;19.30;0.000000;0.000000;0.000000;205.0530
2021-04-07;15:00;294.05;14.82;861.60;2.64;31.30;0.000000;0.000000;0.000000;25.3094
2021-04-07;16:00;291.53;17.29;861.85;3.03;42.37;0.000000;0.000000;0.000000;0.0000
2021-04-07;17:00;290.41;18.63;862.08;3.05;52.23;0.000000;0.000000;0.000000;0.0000
2021-04-07;18:00;289.51;19.83;862.11;2.92;61.92;0.000000;0.000000;0.000000;0.0000
2021-04-07;19:00;288.88;20.72;861.85;2.65;71.93;0.000000;0.000000;0.000000;0.0000
2021-04-07;20:00;288.45;21.35;861.50;2.33;81.20;0.000000;0.000000;0.000000;0.0000
2021-04-07;21:00;288.24;21.67;861.17;1.97;87.53;0.000000;0.000000;0.000000;0.0000
2021-04-07;22:00;288.26;21.60;860.94;1.50;93.03;0.000000;0.000000;0.000000;0.0000
2021-04-07;23:00;288.20;21.62;860.89;1.06;103.39;0.000000;0.000000;0.000000;0.0000
2021-04-07;24:00;287.79;22.13;860.88;0.94;119.89;0.000000;0.000000;0.000000;0.0000
2021-04-08;01:00;287.37;22.66;860.97;0.94;142.11;0.000000;0.000000;0.000000;0.0000
2021-04-08;02:00;286.85;23.30;861.25;1.08;164.54;0.000000;0.000000;0.000000;0.0000
2021-04-08;03:00;286.87;23.17;861.63;1.30;175.88;0.000000;0.000000;0.000000;62.1830
2021-04-08;04:00;289.58;19.69;861.93;1.55;170.12;0.000000;0.000000;0.000000;275.3289
2021-04-08;05:00;293.56;15.02;862.00;1.62;125.29;0.000000;0.000000;0.000000;508.8777
2021-04-08;06:00;297.28;12.00;861.89;1.80;97.72;0.000000;0.000000;0.000000;715.8780
2021-04-08;07:00;298.99;11.04;861.47;1.27;100.33;0.000000;0.000000;0.000000;874.0662
2021-04-08;08:00;300.28;10.39;860.74;1.03;89.74;0.000000;0.000000;0.000000;970.4921
2021-04-08;09:00;301.23;9.93;859.89;1.05;67.80;0.000000;0.000000;0.000000;996.2523
2021-04-08;10:00;301.82;9.56;859.09;1.23;51.47;0.000000;0.000000;0.000000;950.3030
2021-04-08;11:00;301.98;9.17;858.34;1.55;44.33;0.000000;0.000000;0.000000;834.5085
2021-04-08;12:00;301.76;8.94;857.77;2.07;45.46;0.000000;0.000000;0.000000;660.3809
2021-04-08;13:00;301.08;9.03;857.38;2.79;49.96;0.000000;0.000000;0.000000;443.4788
2021-04-08;14:00;299.79;9.58;857.28;3.64;54.06;0.000000;0.000000;0.000000;209.1411
2021-04-08;15:00;295.71;12.89;857.36;3.09;55.63;0.000000;0.000000;0.000000;26.9500
2021-04-08;16:00;293.04;15.33;857.58;3.63;58.66;0.000000;0.000000;0.000000;0.0000
2021-04-08;17:00;291.84;16.63;857.90;3.92;63.19;0.000000;0.000000;0.000000;0.0000
2021-04-08;18:00;290.58;18.14;858.03;3.95;68.88;0.000000;0.000000;0.000000;0.0000
2021-04-08;19:00;289.28;19.71;857.87;3.73;76.91;0.000000;0.000000;0.000000;0.0000
2021-04-08;20:00;288.10;21.09;857.54;3.45;88.47;0.000000;0.000000;0.000000;0.0000
2021-04-08;21:00;287.13;22.29;857.18;3.11;103.36;0.000000;0.000000;0.000000;0.0000
2021-04-08;22:00;286.60;22.83;856.80;2.73;115.33;0.000000;0.000000;0.000000;0.0000
2021-04-08;23:00;286.72;22.36;856.46;2.19;122.97;0.000000;0.000000;0.000000;0.0000
2021-04-08;24:00;287.13;21.50;856.36;1.58;130.76;0.000000;0.000000;0.000000;0.0000
2021-04-09;01:00;287.25;21.13;856.44;1.15;144.35;0.000000;0.000000;0.000000;0.0000
2021-04-09;02:00;287.09;21.16;856.65;1.02;166.91;0.000000;0.000000;0.000000;0.0000
2021-04-09;03:00;287.41;20.77;857.00;1.06;198.97;0.000000;0.000000;0.000000;65.5207
2021-04-09;04:00;290.04;17.72;857.43;1.30;219.36;0.000000;0.000000;0.000000;278.6891
2021-04-09;05:00;294.38;12.50;857.77;1.71;130.10;0.000000;0.000000;0.000000;511.0983
2021-04-09;06:00;297.58;9.97;857.81;1.98;104.03;0.000000;0.000000;0.000000;717.2410
2021-04-09;07:00;299.65;8.75;857.45;1.50;88.15;0.000000;0.000000;0.000000;872.2432
2021-04-09;08:00;300.99;8.18;856.84;1.06;63.46;0.000000;0.000000;0.000000;967.4356
2021-04-09;09:00;301.78;7.98;856.06;0.99;25.23;0.000000;0.000000;0.000000;960.6262
2021-04-09;10:00;302.19;8.01;855.36;1.24;3.08;0.000000;0.000000;0.000000;874.7864
2021-04-09;11:00;302.20;8.17;854.75;1.48;3.19;0.000000;0.000000;0.000000;730.5722
2021-04-09;12:00;301.93;8.43;854.32;1.62;9.61;0.000000;0.000000;0.000000;560.7788
2021-04-09;13:00;301.29;8.95;854.20;1.72;5.89;0.000001;0.000000;0.000000;370.9328
2021-04-09;14:00;300.09;10.13;854.48;2.03;344.31;0.000032;0.000000;0.000000;170.7510
2021-04-09;15:00;297.11;13.85;855.07;2.16;322.10;0.000097;0.000000;0.000000;18.8583
2021-04-09;16:00;295.45;16.31;855.71;2.56;315.05;0.000050;0.000000;0.000000;0.0000
2021-04-09;17:00;294.51;18.42;856.38;2.52;312.52;0.000025;0.000000;0.000000;0.0000
2021-04-09;18:00;293.67;20.55;856.91;2.03;313.34;0.000057;0.000000;0.000000;0.0000
2021-04-09;19:00;293.16;21.98;857.05;1.48;313.23;0.000021;0.000000;0.000000;0.0000
2021-04-09;20:00;292.91;22.57;856.96;1.09;310.32;0.000001;0.000000;0.000000;0.0000
2021-04-09;21:00;292.24;23.61;856.70;1.02;306.01;0.000000;0.000000;0.000000;0.0000
2021-04-09;22:00;291.01;25.73;856.54;1.42;297.41;0.000000;0.000000;0.000000;0.0000
2021-04-09;23:00;289.56;29.05;856.53;2.04;292.60;0.000000;0.000000;0.000000;0.0000
2021-04-09;24:00;288.14;33.21;856.71;2.55;295.35;0.000000;0.000000;0.000000;0.0000
2021-04-10;01:00;287.14;36.87;857.11;2.85;299.69;0.000000;0.000000;0.000000;0.0000
2021-04-10;02:00;286.58;39.23;857.73;2.88;303.49;0.000000;0.000000;0.000000;0.0000
2021-04-10;03:00;287.52;37.15;858.39;2.44;306.01;0.000000;0.000000;0.000000;60.3727
2021-04-10;04:00;291.43;28.08;858.89;2.67;313.56;0.000000;0.000000;0.000000;260.5600
2021-04-10;05:00;295.27;19.09;859.20;2.02;348.18;0.000000;0.000000;0.000000;490.7408
2021-04-10;06:00;298.10;15.70;859.28;1.45;336.94;0.000000;0.000000;0.000000;697.9295
2021-04-10;07:00;299.98;14.49;859.06;1.70;305.81;0.000001;0.000000;0.000000;858.1092
2021-04-10;08:00;301.38;13.52;858.57;2.30;295.37;0.000007;0.000000;0.000000;939.8049
2021-04-10;09:00;302.28;12.78;857.94;2.68;294.59;0.000007;0.000000;0.000000;930.2253
2021-04-10;10:00;302.69;12.36;857.34;2.64;296.88;0.000005;0.000000;0.000000;835.8790
2021-04-10;11:00;302.53;12.24;856.78;2.29;301.45;0.000002;0.000000;0.000000;634.0327
2021-04-10;12:00;302.11;12.32;856.50;1.79;306.82;0.000002;0.000000;0.000000;448.3419
2021-04-10;13:00;301.49;12.61;856.50;0.99;313.68;0.000001;0.000000;0.000000;284.9132
2021-04-10;14:00;300.74;13.09;856.62;0.25;55.58;0.000000;0.000000;0.000000;155.0803
2021-04-10;15:00;298.36;16.21;856.91;0.94;101.64;0.000000;0.000000;0.000000;22.3798
2021-04-10;16:00;296.64;17.52;857.38;1.20;104.28;0.000003;0.000000;0.000000;0.0000
2021-04-10;17:00;295.82;18.45;857.92;0.80;102.27;0.000012;0.000000;0.000000;0.0000
2021-04-10;18:00;294.74;19.62;858.31;0.10;121.03;0.000020;0.000000;0.000000;0.0000
2021-04-10;19:00;293.87;21.05;858.53;0.71;251.66;0.000038;0.000000;0.000000;0.0000
2021-04-10;20:00;293.39;22.35;858.66;1.72;249.58;0.000095;0.000000;0.000000;0.0000
2021-04-10;21:00;292.67;24.49;858.88;2.53;252.18;0.000761;0.000000;0.000000;0.0000
2021-04-10;22:00;292.18;26.57;859.00;2.62;255.07;0.004561;0.000000;0.000000;0.0000
2021-04-10;23:00;291.74;28.48;859.06;2.43;246.16;0.008509;0.000000;0.000000;0.0000
2021-04-10;24:00;291.00;30.85;859.31;2.51;234.46;0.001628;0.000000;0.000000;0.0000
2021-04-11;01:00;290.31;33.22;859.58;2.71;232.40;0.000018;0.000000;0.000000;0.0000
2021-04-11;02:00;289.48;35.98;859.89;2.85;234.60;0.000000;0.000000;0.000000;0.0021
2021-04-11;03:00;289.80;36.14;860.28;2.78;238.20;0.000000;0.000000;0.000000;53.4768
2021-04-11;04:00;293.18;29.75;860.70;4.05;245.99;0.000000;0.000000;0.000000;230.6290
2021-04-11;05:00;296.19;24.42;861.04;4.23;257.94;0.000000;0.000000;0.000000;435.9453
2021-04-11;06:00;298.15;21.47;861.08;3.44;261.08;0.000000;0.000000;0.000000;575.9527
2021-04-11;07:00;299.24;20.00;860.90;3.02;259.02;0.000001;0.000000;0.000000;596.2798
2021-04-11;08:00;299.91;19.18;860.52;2.98;253.53;0.000003;0.000000;0.000000;575.8226
2021-04-11;09:00;300.30;18.71;860.05;2.97;247.93;0.000013;0.000000;0.000000;532.0367
2021-04-11;10:00;300.38;18.53;859.50;2.72;243.06;0.000010;0.000000;0.000000;454.9342
2021-04-11;11:00;300.48;18.15;858.89;2.10;237.28;0.000001;0.000000;0.000000;411.6294
2021-04-11;12:00;300.76;17.46;858.29;1.38;219.63;0.000000;0.000000;0.000000;421.0777
2021-04-11;13:00;300.84;16.93;857.84;1.13;182.88;0.000000;0.000000;0.000000;360.2845
2021-04-11;14:00;300.17;17.25;857.58;1.41;158.86;0.000000;0.000000;0.000000;179.4240
2021-04-11;15:00;297.54;20.73;857.65;1.21;142.22;0.000069;0.000000;0.000000;24.6089
2021-04-11;16:00;296.23;22.52;858.19;0.92;167.83;0.008767;0.000000;0.000000;0.0000
2021-04-11;17:00;295.33;25.32;859.33;1.66;255.00;0.206389;0.000000;0.000000;0.0000
2021-04-11;18:00;293.73;33.44;860.77;3.82;288.76;0.712024;0.000000;0.000000;0.0000
2021-04-11;19:00;292.08;45.60;861.81;6.25;310.48;0.725437;0.000000;0.000000;0.0000
2021-04-11;20:00;290.28;57.86;861.95;6.86;322.21;0.192728;0.000000;0.000000;0.0000
2021-04-11;21:00;289.49;62.33;861.74;5.32;318.19;0.053607;0.000000;0.000000;0.0000
2021-04-11;22:00;289.20;62.73;861.66;3.30;304.12;0.066705;0.000000;0.000000;0.0000
2021-04-11;23:00;288.92;61.80;861.48;1.85;284.69;0.044690;0.000000;0.000000;0.0000
2021-04-11;24:00;288.57;59.74;861.09;1.06;242.25;0.011649;0.000000;0.000000;0.0000
2021-04-12;01:00;287.87;60.17;860.79;1.33;196.88;0.000021;0.000000;0.000000;0.0000
2021-04-12;02:00;286.73;63.11;861.05;2.03;200.47;0.000000;0.000000;0.000000;0.0079
2021-04-12;03:00;287.53;58.34;861.68;2.42;208.30;0.000000;0.000000;0.000000;64.8986
2021-04-12;04:00;290.96;42.93;862.20;3.49;228.59;0.000000;0.000000;0.000000;275.1045
2021-04-12;05:00;294.64;29.35;862.52;3.86;272.16;0.000000;0.000000;0.000000;509.3194
2021-04-12;06:00;297.16;22.69;862.58;4.47;285.88;0.000000;0.000000;0.000000;714.6472
2021-04-12;07:00;299.01;18.48;862.32;5.03;290.03;0.000000;0.000000;0.000000;870.8038
2021-04-12;08:00;300.41;15.72;861.74;5.25;293.73;0.000000;0.000000;0.000000;965.5010
2021-04-12;09:00;301.44;13.87;860.95;5.14;297.68;0.000000;0.000000;0.000000;990.3755
2021-04-12;10:00;302.09;12.60;860.06;4.91;301.70;0.000000;0.000000;0.000000;943.9215
2021-04-12;11:00;302.39;11.78;859.20;4.52;309.27;0.000000;0.000000;0.000000;822.2518
2021-04-12;12:00;302.13;11.62;858.55;4.04;322.15;0.000000;0.000000;0.000000;611.0686
2021-04-12;13:00;301.43;12.02;858.33;3.58;336.85;0.000002;0.000000;0.000000;393.7088
2021-04-12;14:00;300.21;13.02;858.55;3.04;350.34;0.000038;0.000000;0.000000;171.3266
2021-04-12;15:00;297.25;16.59;859.19;1.72;1.19;0.001655;0.000000;0.000000;24.2521
2021-04-12;16:00;295.72;19.27;860.18;1.06;351.26;0.027959;0.000000;0.000000;0.0000
2021-04-12;17:00;295.54;20.70;861.36;0.45;288.19;0.027912;0.000000;0.000000;0.0000
2021-04-12;18:00;294.35;24.37;861.81;0.75;133.57;0.011504;0.000000;0.000000;0.0000
2021-04-12;19:00;292.47;29.05;861.38;1.95;116.69;0.000002;0.000000;0.000000;0.0000
2021-04-12;20:00;290.88;32.95;861.06;2.33;122.83;0.000001;0.000000;0.000000;0.0000
2021-04-12;21:00;289.85;35.87;860.80;2.23;131.98;0.000000;0.000000;0.000000;0.0000
2021-04-12;22:00;289.00;37.96;860.55;2.05;148.64;0.000000;0.000000;0.000000;0.0000
2021-04-12;23:00;288.57;38.43;860.43;1.94;172.48;0.000000;0.000000;0.000000;0.0000
2021-04-12;24:00;288.23;38.26;860.50;2.06;195.99;0.000000;0.000000;0.000000;0.0000
2021-04-13;01:00;287.85;37.98;860.78;2.24;212.06;0.000000;0.000000;0.000000;0.0000
2021-04-13;02:00;287.52;37.51;861.16;2.33;221.81;0.000000;0.000000;0.000000;0.0252
2021-04-13;03:00;288.49;34.09;861.62;2.15;226.34;0.000000;0.000000;0.000000;73.6983
2021-04-13;04:00;292.49;25.73;861.83;2.26;224.87;0.000000;0.000000;0.000000;286.7222
2021-04-13;05:00;296.86;17.94;861.89;1.83;268.33;0.000000;0.000000;0.000000;516.0822
2021-04-13;06:00;299.39;14.32;861.98;3.41;263.75;0.000002;0.000000;0.000000;680.9928
2021-04-13;07:00;299.93;13.96;861.80;4.58;246.54;0.000001;0.000000;0.000000;639.6007
2021-04-13;08:00;300.50;13.81;861.04;4.50;229.44;0.000001;0.000000;0.000000;712.6228
2021-04-13;09:00;301.56;13.38;860.68;5.94;223.73;0.000053;0.000000;0.000000;883.6851
2021-04-13;10:00;300.49;14.95;860.26;6.37;227.96;0.000004;0.000000;0.000000;517.7111
2021-04-13;11:00;299.97;16.03;859.54;5.48;235.66;0.000001;0.000000;0.000000;464.4757
2021-04-13;12:00;299.50;16.84;858.81;4.44;246.41;0.000000;0.000000;0.000000;338.4680
2021-04-13;13:00;299.15;17.46;858.43;3.82;257.83;0.000002;0.000000;0.000000;255.1780
2021-04-13;14:00;298.34;18.67;858.34;3.48;269.85;0.001002;0.000000;0.000000;117.2528
2021-04-13;15:00;296.15;22.63;858.69;2.77;275.78;0.085355;0.000000;0.000000;13.8260
2021-04-13;16:00;294.49;28.25;859.68;3.96;271.37;0.358480;0.000000;0.000000;0.0000
2021-04-13;17:00;292.71;36.98;860.77;4.83;262.62;0.696175;0.000000;0.000000;0.0000
2021-04-13;18:00;290.76;47.08;861.31;4.80;250.24;1.170031;0.000000;0.000000;0.0000
2021-04-13;19:00;289.20;56.36;861.44;4.90;237.71;1.399536;0.000000;0.000000;0.0000
2021-04-13;20:00;288.30;61.85;861.10;4.63;227.07;0.863639;0.000000;0.000000;0.0000
2021-04-13;21:00;287.90;63.92;860.51;4.56;215.38;0.405416;0.000000;0.000000;0.0000
2021-04-13;22:00;287.73;64.69;859.96;4.81;209.06;0.339799;0.000000;0.000000;0.0000
2021-04-13;23:00;287.58;65.61;859.56;4.72;206.56;0.276779;0.000000;0.000000;0.0000
2021-04-13;24:00;287.14;67.78;859.35;4.03;205.87;0.062586;0.000000;0.000000;0.0000
2021-04-14;01:00;286.60;70.36;859.50;3.57;210.44;0.000215;0.000000;0.000000;0.0000
2021-04-14;02:00;285.99;73.05;859.91;2.98;221.55;0.000006;0.000000;0.000000;0.0444
2021-04-14;03:00;286.65;68.81;860.42;3.59;231.07;0.000186;0.000000;0.000000;64.5529
2021-04-14;04:00;289.59;51.60;860.76;4.25;247.88;0.003433;0.000000;0.000000;263.7266
2021-04-14;05:00;293.54;31.77;860.87;3.66;284.34;0.001076;0.000000;0.000000;491.7212
2021-04-14;06:00;296.09;25.02;860.74;3.26;315.83;0.000696;0.000000;0.000000;697.8782
2021-04-14;07:00;297.81;21.59;860.31;3.27;332.82;0.000138;0.000000;0.000000;855.0636
2021-04-14;08:00;299.14;19.22;859.64;3.19;342.29;0.000000;0.000000;0.000000;951.7241
2021-04-14;09:00;300.10;17.59;858.88;2.94;346.40;0.000011;0.000000;0.000000;978.6932
2021-04-14;10:00;300.63;16.41;858.15;2.66;343.89;0.000059;0.000000;0.000000;934.0306
2021-04-14;11:00;300.77;15.47;857.40;2.46;340.36;0.000009;0.000000;0.000000;811.6379
2021-04-14;12:00;300.47;14.99;856.80;2.33;338.43;0.000004;0.000000;0.000000;621.8591
2021-04-14;13:00;299.78;15.04;856.50;2.16;340.29;0.000003;0.000000;0.000000;398.9017
2021-04-14;14:00;298.75;15.58;856.44;1.90;346.06;0.000004;0.000000;0.000000;185.7948
2021-04-14;15:00;296.75;18.13;856.55;1.33;356.71;0.000007;0.000000;0.000000;27.7927
2021-04-14;16:00;295.29;19.69;856.86;1.32;10.77;0.000053;0.000000;0.000000;0.0000
2021-04-14;17:00;294.91;20.15;857.27;0.83;21.48;0.001120;0.000000;0.000000;0.0000
2021-04-14;18:00;294.47;21.35;857.73;0.26;192.09;0.022867;0.000000;0.000000;0.0000
2021-04-14;19:00;292.90;25.86;858.13;1.48;190.01;0.074264;0.000000;0.000000;0.0000
2021-04-14;20:00;291.80;31.09;858.35;1.93;175.43;0.090760;0.000000;0.000000;0.0000
2021-04-14;21:00;290.90;36.05;858.04;2.06;151.69;0.022302;0.000000;0.000000;0.0000
2021-04-14;22:00;289.73;40.95;857.56;2.33;135.49;0.000476;0.000000;0.000000;0.0000
2021-04-14;23:00;288.69;46.06;857.39;2.13;136.48;0.000114;0.000000;0.000000;0.0000
2021-04-14;24:00;288.22;49.17;857.49;1.53;145.90;0.000209;0.000000;0.000000;0.0000
2021-04-15;01:00;288.06;50.51;857.76;0.86;156.26;0.000693;0.000000;0.000000;0.0000
2021-04-15;02:00;287.84;51.28;858.12;0.36;156.26;0.000615;0.000000;0.000000;0.0482
2021-04-15;03:00;288.08;50.30;858.59;0.47;97.10;0.000053;0.000000;0.000000;48.2565
2021-04-15;04:00;290.27;42.13;859.04;1.06;39.39;0.001595;0.000000;0.000000;230.6825
2021-04-15;05:00;292.74;33.90;859.36;2.64;32.51;0.008499;0.000000;0.000000;473.2030
2021-04-15;06:00;294.64;28.80;859.55;3.40;27.25;0.011262;0.000000;0.000000;690.6061
2021-04-15;07:00;296.08;25.75;859.51;3.68;23.64;0.014008;0.000000;0.000000;845.6072
2021-04-15;08:00;297.23;23.50;859.19;3.63;19.23;0.012009;0.000000;0.000000;932.3084
2021-04-15;09:00;298.17;21.56;858.69;3.48;16.88;0.007092;0.000000;0.000000;947.5865
2021-04-15;10:00;298.85;19.95;858.16;3.34;14.58;0.002973;0.000000;0.000000;908.6599
2021-04-15;11:00;299.25;18.57;857.60;3.25;12.39;0.001125;0.000000;0.000000;810.3139
2021-04-15;12:00;299.32;17.51;857.05;3.19;15.18;0.000122;0.000000;0.000000;654.8660
2021-04-15;13:00;298.89;17.29;856.75;3.11;25.34;0.000000;0.000000;0.000000;440.9181
2021-04-15;14:00;297.92;18.04;856.68;3.08;39.38;0.000000;0.000000;0.000000;219.0809
2021-04-15;15:00;295.56;21.39;856.82;2.55;58.66;0.000000;0.000000;0.000000;35.4158
2021-04-15;16:00;293.00;26.37;857.07;2.92;76.84;0.000000;0.000000;0.000000;0.0000
2021-04-15;17:00;291.73;30.19;857.48;3.39;88.29;0.000000;0.000000;0.000000;0.0000
2021-04-15;18:00;290.50;34.32;857.77;3.34;96.79;0.000000;0.000000;0.000000;0.0000
2021-04-15;19:00;289.30;38.49;857.81;3.02;104.91;0.000000;0.000000;0.000000;0.0000
2021-04-15;20:00;288.27;42.23;857.69;2.75;113.74;0.000000;0.000000;0.000000;0.0000
2021-04-15;21:00;287.46;45.28;857.48;2.55;122.95;0.000000;0.000000;0.000000;0.0000
2021-04-15;22:00;286.93;47.36;857.21;2.36;131.97;0.000000;0.000000;0.000000;0.0000
2021-04-15;23:00;286.52;48.85;857.06;2.25;139.85;0.000000;0.000000;0.000000;0.0000
2021-04-15;24:00;286.07;50.30;857.00;2.22;145.55;0.000000;0.000000;0.000000;0.0000
2021-04-16;01:00;285.69;51.60;857.07;2.17;150.98;0.000000;0.000000;0.000000;0.0000
2021-04-16;02:00;285.40;52.50;857.33;2.09;160.47;0.000000;0.000000;0.000000;0.1534
2021-04-16;03:00;286.63;48.30;857.83;1.94;170.05;0.000000;0.000000;0.000000;83.4738
2021-04-16;04:00;290.17;37.92;858.30;2.46;170.47;0.000000;0.000000;0.000000;299.9073
2021-04-16;05:00;294.91;25.36;858.53;3.46;144.08;0.000000;0.000000;0.000000;528.1312
2021-04-16;06:00;298.00;19.29;858.45;3.44;140.90;0.000000;0.000000;0.000000;733.3699
2021-04-16;07:00;299.95;16.12;858.05;2.81;142.14;0.000000;0.000000;0.000000;894.0359
2021-04-16;08:00;301.39;13.88;857.37;2.17;139.94;0.000000;0.000000;0.000000;988.3636
2021-04-16;09:00;302.43;12.27;856.64;1.65;134.38;0.000000;0.000000;0.000000;1013.3860
2021-04-16;10:00;303.00;11.16;855.99;1.05;124.99;0.000001;0.000000;0.000000;961.2521
2021-04-16;11:00;303.13;10.53;855.44;0.56;70.17;0.000001;0.000000;0.000000;835.0778
2021-04-16;12:00;302.78;10.42;855.03;1.32;18.99;0.000001;0.000000;0.000000;598.5160
2021-04-16;13:00;302.04;10.73;854.93;2.55;15.29;0.000001;0.000000;0.000000;379.0831
2021-04-16;14:00;300.84;11.60;855.18;3.64;17.26;0.000001;0.000000;0.000000;174.5373
2021-04-16;15:00;298.40;14.01;855.69;3.17;22.25;0.000001;0.000000;0.000000;30.4231
2021-04-16;16:00;296.30;16.71;856.33;3.52;29.58;0.000000;0.000000;0.000000;0.0000
2021-04-16;17:00;295.26;18.71;857.02;4.20;35.89;0.000000;0.000000;0.000000;0.0000
2021-04-16;18:00;293.84;21.37;857.58;4.15;39.87;0.000000;0.000000;0.000000;0.0000
2021-04-16;19:00;292.28;24.26;857.85;3.53;38.67;0.000000;0.000000;0.000000;0.0000
2021-04-16;20:00;290.94;26.87;858.02;3.14;32.03;0.000000;0.000000;0.000000;0.0000
2021-04-16;21:00;289.66;29.55;858.05;3.12;18.88;0.000000;0.000000;0.000000;0.0000
2021-04-16;22:00;288.63;32.08;858.11;3.27;6.29;0.000000;0.000000;0.000000;0.0000
2021-04-16;23:00;287.74;34.87;858.38;3.67;2.91;0.000000;0.000000;0.000000;0.0000
2021-04-16;24:00;286.71;38.84;858.85;3.82;3.58;0.000000;0.000000;0.000000;0.0000
2021-04-17;01:00;285.54;43.92;859.42;3.45;357.93;0.000000;0.000000;0.000000;0.0000
2021-04-17;02:00;284.54;49.05;860.12;3.16;345.93;0.000000;0.000000;0.000000;0.2321
2021-04-17;03:00;285.15;49.11;860.92;4.16;333.56;0.000000;0.000000;0.000000;86.1801
2021-04-17;04:00;287.22;44.44;861.45;4.33;334.26;0.000000;0.000000;0.000000;302.8406
2021-04-17;05:00;290.09;36.73;861.77;4.05;339.36;0.000000;0.000000;0.000000;532.8241
2021-04-17;06:00;293.68;27.76;862.11;4.08;350.58;0.000000;0.000000;0.000000;735.9950
2021-04-17;07:00;297.21;20.42;862.27;4.19;6.87;0.000000;0.000000;0.000000;888.9568
2021-04-17;08:00;299.19;17.30;861.96;4.60;11.64;0.000000;0.000000;0.000000;981.7453
2021-04-17;09:00;300.27;15.75;861.25;4.86;16.67;0.000000;0.000000;0.000000;1006.9060
2021-04-17;10:00;300.87;14.77;860.57;5.04;20.61;0.000000;0.000000;0.000000;964.8940
2021-04-17;11:00;301.02;14.22;860.01;5.19;22.39;0.000000;0.000000;0.000000;851.6740
2021-04-17;12:00;300.73;14.05;859.69;5.14;22.69;0.000000;0.000000;0.000000;679.0425
2021-04-17;13:00;299.96;14.38;859.68;5.19;23.15;0.000000;0.000000;0.000000;463.2508
2021-04-17;14:00;298.66;15.30;859.82;5.32;26.64;0.000000;0.000000;0.000000;232.6778
2021-04-17;15:00;295.95;18.02;860.25;4.03;29.75;0.000000;0.000000;0.000000;41.4784
2021-04-17;16:00;293.10;21.51;860.93;3.69;35.86;0.000000;0.000000;0.000000;0.0000
2021-04-17;17:00;292.11;22.91;861.59;4.11;44.25;0.000000;0.000000;0.000000;0.0000
2021-04-17;18:00;291.09;24.43;861.97;4.23;51.80;0.000000;0.000000;0.000000;0.0000
2021-04-17;19:00;289.94;26.03;861.93;3.87;58.60;0.000000;0.000000;0.000000;0.0000
2021-04-17;20:00;289.04;26.99;861.72;3.44;65.05;0.000000;0.000000;0.000000;0.0000
2021-04-17;21:00;288.33;27.47;861.55;3.04;70.43;0.000000;0.000000;0.000000;0.0000
2021-04-17;22:00;287.67;27.96;861.43;2.69;73.83;0.000000;0.000000;0.000000;0.0000
2021-04-17;23:00;287.42;27.86;861.39;2.33;74.01;0.000001;0.000000;0.000000;0.0000
2021-04-17;24:00;287.23;27.72;861.38;2.06;70.29;0.000004;0.000000;0.000000;0.0000
2021-04-18;01:00;287.34;27.11;861.53;1.78;63.64;0.000042;0.000000;0.000000;0.0000
